image_filename,flight_id,field,frac_weed,sf_illuminorm,mean_brightness,contrast_rms
20230713_I3B_09676.jpg,20230713_I3B,I3B,0.2310971728250141,0.2653822898864746,102.34105491638184,59.66836166381836
20230713_I3B_09677.jpg,20230713_I3B,I3B,0.1157538806545429,0.3225192868985465,99.18074417114258,62.07818603515625
20230713_I3B_09678.jpg,20230713_I3B,I3B,0.1430206885272712,0.2767885497719281,108.69543075561523,63.99016571044922
20230713_I3B_09679.jpg,20230713_I3B,I3B,0.2458172007218066,0.2548137926167453,102.52530002593994,61.25437927246094
20230713_I3B_09680.jpg,20230713_I3B,I3B,0.2356857523302263,0.2696447372436523,100.00083255767822,60.665000915527344
20230713_I3B_09681.jpg,20230713_I3B,I3B,0.2926826419347868,0.3006343464533963,98.58220767974854,61.00362014770508
20230713_I3B_09682.jpg,20230713_I3B,I3B,0.2272291914873735,0.2915520668029785,87.86838960647583,55.30923843383789
20230713_I3B_09683.jpg,20230713_I3B,I3B,0.1798392654806266,0.3705511093139648,82.22868728637695,55.860877990722656
20230713_I3B_09684.jpg,20230713_I3B,I3B,0.199973136019342,0.323530351414848,85.32800531387329,54.96775436401367
20230713_I3B_09685.jpg,20230713_I3B,I3B,0.2611496589103822,0.2943200506973992,89.97893333435059,56.28143310546875
20230713_I3B_09686.jpg,20230713_I3B,I3B,0.2122141238582474,0.3373201726152159,88.85357141494751,58.539459228515625
20230713_I3B_09687.jpg,20230713_I3B,I3B,0.2250327056954632,0.3083223938785465,92.1265959739685,57.35714721679688
20230713_I3B_09688.jpg,20230713_I3B,I3B,0.1605781865965834,0.2386612892150879,103.07487916946413,58.32578659057617
20230713_I3B_09689.jpg,20230713_I3B,I3B,0.2182703763403181,0.2933368682861328,99.63261556625366,61.099700927734375
20230713_I3B_09690.jpg,20230713_I3B,I3B,0.2943196752431296,0.3032736778259277,101.07379865646362,62.46718597412109
20230713_I3B_09691.jpg,20230713_I3B,I3B,0.2868130584593821,0.2913662392455288,96.2331085205078,59.49663925170898
20230713_I3B_09692.jpg,20230713_I3B,I3B,0.1174048636905179,0.2858702115393693,96.80439043045044,58.77630233764648
20230713_I3B_09693.jpg,20230713_I3B,I3B,0.1326013957426927,0.2684747068761381,102.00675964355467,59.00939178466797
20230713_I3B_09694.jpg,20230713_I3B,I3B,0.117241298748328,0.3016533851623535,97.8284306526184,61.300411224365234
20230713_I3B_09695.jpg,20230713_I3B,I3B,0.1106497541376128,0.2975702285766601,98.77297019958496,60.12669372558594
20230713_I3B_09696.jpg,20230713_I3B,I3B,0.0975190973438923,0.3040890693664551,92.12171268463136,57.34739303588867
